"pubmedID","num_inter","n_proteins"
"26188516","4","4"
"27213918","1","2"
"12036966","1","2"
"18682402","1","2"
"22575959","5","6"
"24165923","3","3"
"24050775","10","6"
"25504990","7","6"
"29752411","7","6"
"17491012","2","3"
"19966856","2","3"
"22253853","1","2"
"9875328","1","2"
"17912449","1","2"
"15057556","1","2"
"17438131","2","3"
"21890637","1","2"
"21512573","5","6"
"22371489","1","2"
"17541814","1","2"
"27899653","3","5"
"11698390","2","3"
"21666679","1","2"
"21666677","1","2"
"22249179","1","2"
"15951441","2","3"
"20807817","1","2"
"17074762","1","2"
"22778262","4","4"
"16980297","1","2"
"16483597","1","2"
"22271573","2","3"
"28504929","3","5"
"22219199","1","2"
"18675823","1","2"
"21994467","1","2"
"18632610","1","2"
"16007129","1","2"
"21363924","3","4"
"17974975","4","5"
"11551928","1","2"
"22514644","1","2"
"21829699","1","2"
"25620702","2","3"
"20693425","1","2"
"17563742","2","3"
"21357747","1","2"
"23204235","1","2"
"17289272","1","2"
"20724660","1","2"
"9238069","3","4"
"18278048","1","2"
"24556685","3","5"
"20923779","1","2"
"26018553","1","2"
"19553542","3","4"
"22216287","1","2"
"18703154","1","2"
"17046979","4","5"
"21828050","5","4"
"22315224","5","6"
"22001063","1","2"
"7499408","4","5"
"22361880","1","2"
"22876279","1","2"
"15596450","2","3"
"22734001","1","2"
"22972877","4","5"
"17287217","3","4"
"18367816","1","2"
"21637537","3","4"
"26275778","10","10"
"22013110","1","2"
"16979187","1","2"
"19164764","2","3"
"24035498","21","31"
"19578373","1","2"
"20224683","1","2"
"21931800","1","2"
"22100450","1","2"
"23161542","2","2"
"23752590","1","2"
"24813945","1","2"
"27595565","3","3"
"29395786","1","2"
"30104358","4","4"
"17360532","2","3"
"12642697","1","2"
"22337872","1","2"
"17599408","1","2"
"21990365","2","3"
"19448676","1","2"
"21722636","2","3"
"22069333","10","11"
"21041297","2","3"
"30279270","7","8"
"17823119","1","2"
"21498571","2","3"
"21750192","1","2"
"24052262","1","2"
"19851886","2","3"
"20007692","4","5"
"25207809","4","4"
"29034082","1","2"
"19458911","2","3"
"23880665","4","3"
"23457305","2","3"
"21451109","4","5"
"20639876","2","3"
"26451915","9","8"
"21071249","1","2"
"16854379","1","2"
"20693704","1","2"
"19561639","1","2"
"16424369","1","2"
"16234850","1","2"
"19117950","1","2"
"19403673","1","2"
"21659531","1","2"
"22058115","4","5"
"22615488","2","3"
"21152271","2","3"
"23500468","8","9"
"27776223","1","2"
"21757720","2","3"
"21172656","1","2"
"19914915","1","2"
"17828269","2","3"
"22884570","1","2"
"27404360","6","7"
"20946875","5","4"
"23349464","1","2"
"18214993","4","5"
"20214399","1","2"
"21967852","3","4"
"22523547","1","2"
"28219978","2","3"
"23026136","2","2"
"29167269","1","1"
"24704827","1","2"
"15367689","1","2"
"17494760","1","2"
"21654845","1","2"
"21923101","1","2"
"18331289","3","3"
"21859860","1","2"
"19535458","1","2"
"20044140","1","2"
"19167501","1","2"
"18400946","4","4"
"21623381","1","2"
"21965678","1","2"
"20028970","1","2"
"12879020","1","2"
"7968380","1","2"
"22174154","3","4"
"17336575","2","3"
"19496786","1","2"
"20152798","1","2"
"21888897","1","2"
"24528925","2","3"
"22099309","2","3"
"19342671","1","2"
"20145131","2","3"
"18542055","1","2"
"22362772","1","2"
"22990239","1","2"
"15367673","1","2"
"18296712","1","2"
"20448038","1","2"
"28720576","25","24"
"21865299","2","3"
"22322858","1","2"
"20308324","3","4"
"17311814","1","2"
"15062575","1","2"
"16364311","1","1"
"20595380","1","2"
"21706058","1","2"
"15677474","2","3"
"28877469","3","4"
"22323536","1","2"
"21444675","1","2"
"17684021","1","2"
"22246324","1","2"
"19337254","1","2"
"17392284","1","2"
"18056262","1","2"
"23077592","1","2"
"18003619","1","2"
"21984853","1","2"
"22065575","2","3"
"23625927","2","3"
"26895380","6","5"
"20606298","1","2"
"19734229","1","2"
"22569823","1","2"
"14718519","1","2"
"21135578","3","4"
"22617335","1","2"
"21862595","1","2"
"28406729","1","2"
"18820369","1","2"
"17974915","2","3"
"20655225","3","4"
"17314004","2","3"
"22575888","1","1"
"29038302","1","2"
"17339342","1","2"
"21245151","3","4"
"21242307","2","3"
"16669786","1","2"
"29050245","3","3"
"21730179","3","3"
"22245496","2","3"
"16785210","1","2"
"15178447","1","2"
"27569286","2","3"
"14675752","1","2"
"22334690","2","3"
"21613609","1","2"
"15743413","1","2"
"11875519","1","2"
"19864490","6","7"
"16829519","1","2"
"15340083","1","2"
"24086678","1","2"
"26363065","1","2"
"17595526","2","3"
"17267406","2","3"
"21252314","4","5"
"15454437","2","3"
"23692269","2","3"
"20181723","1","2"
"16138902","1","2"
"21633703","1","2"
"16601690","1","2"
"18818083","1","2"
"23288897","1","1"
"23727837","1","2"
"15955845","2","3"
"23023377","3","4"
"11602734","1","1"
"10816564","1","2"
"22777350","1","2"
"22948160","1","2"
"17133595","1","2"
"20720181","2","3"
"24002598","1","2"
"20844582","1","2"
"16632486","1","2"
"19229105","1","2"
"8692272","1","2"
"9660958","2","3"
"17875699","1","2"
"20511222","1","2"
"15833741","1","2"
"18490383","1","2"
"28455968","2","3"
"16775333","1","2"
"15641770","1","2"
"21252223","1","2"
"27736772","2","3"
"21670213","1","2"
"17302910","1","2"
"12631591","1","2"
"19433587","1","2"
"21041410","6","6"
"19853614","1","2"
"24711448","4","5"
"27770548","2","3"
"16887337","1","2"
"22105171","2","3"
"23040068","1","2"
"15236975","1","2"
"20197038","1","2"
"25401743","3","3"
"17142836","1","2"
"18669659","1","2"
"19436748","1","2"
"17088249","1","2"
"21396347","1","2"
"21378310","1","2"
"21571862","1","2"
"19917775","6","5"
"16278670","1","2"
"14645235","1","2"
"17340613","3","4"
"17616665","2","3"
"24073851","2","3"
"21356307","1","2"
"18550891","1","2"
"12551928","1","2"
"15591046","1","2"
"15294914","1","2"
"21804018","1","2"
"23071112","1","2"
"16179254","1","2"
"21464131","1","2"
"16142238","2","3"
"12629039","2","3"
"18839019","1","2"
"17936701","3","3"
"21953935","1","1"
"21576369","1","2"
"19753112","1","2"
"27621083","11","11"
"27592030","10","10"
"17417653","3","4"
"17652513","3","4"
"20804554","2","3"
"24703702","3","4"
"22219182","1","2"
"26936937","2","3"
"10671537","1","2"
"26085089","1","2"
"22233804","1","2"
"10588643","1","2"
"9490719","1","2"
"18524853","3","4"
"18584184","1","2"
"27708159","3","3"
"29396555","1","2"
"23022214","1","2"
"18593910","2","3"
"21645326","1","2"
"21951999","2","3"
"22863774","64","65"
"25257795","3","4"
"17850865","1","2"
"24210661","4","6"
"20421348","2","3"
"29021135","1","2"
"29129908","2","3"
"22751121","1","2"
"14595111","1","2"
"21590270","2","3"
"22878263","1","2"
"30217973","9","10"
"19121997","2","3"
"17558397","2","3"
"23389829","1","2"
"28515325","3","5"
"19139273","1","2"
"16113678","1","2"
"23538443","1","2"
"21670849","2","3"
"18955503","1","2"
"16410555","2","3"
"14517280","1","2"
"16377624","2","3"
"12384561","1","2"
"17685470","2","3"
"23018488","1","2"
"16890222","1","1"
"19825976","1","2"
"23063525","2","3"
"16699525","1","2"
"19343786","2","3"
"18048363","3","4"
"17130457","1","1"
"19407373","1","1"
"22705350","1","2"
"18339854","1","2"
"27668402","1","2"
"28744352","1","2"
"9233772","1","2"
"19293155","2","3"
"21264300","1","2"
"22917612","1","2"
"20106972","1","2"
"19822672","2","3"
"22577140","1","2"
"22715070","2","3"
"22998870","3","4"
"25501810","1","2"
"22442722","2","3"
"19744555","2","3"
"22277651","1","2"
"21829568","1","2"
"18784253","1","2"
"22158902","2","2"
"18836575","1","2"
"21873235","1","2"
"21710689","1","2"
"15775968","1","2"
"20702774","1","2"
"21984182","1","2"
"15466887","1","2"
"15886016","1","2"
"21536885","1","2"
"21420386","1","2"
"15107402","3","5"
"10744734","1","2"
"17548351","1","2"
"15102938","1","2"
"15623156","1","2"
"23404503","4","4"
"22328504","1","2"
"21199683","1","2"
"21856747","1","2"
"19122208","1","2"
"15126503","1","2"
"16187115","1","2"
"21540836","1","2"
"22870275","1","2"
"23871696","23","24"
"23028987","2","3"
"17141218","1","2"
"20026299","1","2"
"24912918","8","9"
"21399617","1","2"
"17003263","1","2"
"22167194","1","2"
"22374677","1","2"
"12604782","1","2"
"21795677","2","3"
"19730898","1","2"
"9197546","1","2"
"19115315","3","4"
"21109781","1","2"
"18418053","1","2"
"21220418","1","2"
"20100315","1","2"
"10066798","1","2"
"19615332","2","3"
"17296730","1","2"
"18164080","1","2"
"19945424","1","2"
"20841355","1","2"
"17052710","1","2"
"22792322","2","3"
"24308962","2","3"
"18246125","1","2"
"19647520","1","2"
"21378163","2","3"
"17674968","4","5"
"19321445","1","2"
"15964813","1","2"
"12788062","2","3"
"10080939","1","1"
"22480737","1","2"
"23749209","1","2"
"18620005","1","2"
"22907703","1","2"
"20100830","2","3"
"20028516","2","3"
"21047872","1","1"
"8692695","1","2"
"25882842","9","9"
"22684479","1","2"
"21908575","1","2"
"19056930","1","2"
"21098119","1","2"
"18687693","1","2"
"21979464","1","2"
"27407148","2","3"
"17054904","2","3"
"20587334","1","2"
"24821572","6","6"
"15485395","1","2"
"9756912","1","2"
"9237663","1","2"
"22407595","1","2"
"24462683","1","1"
"20145123","2","2"
"14644099","1","2"
"21504894","1","2"
"18541373","1","2"
"18573889","1","2"
"22249258","1","2"
"22278882","1","2"
"22037769","1","2"
"16637071","1","2"
"21964340","1","2"
"15467455","1","2"
"25712342","2","3"
"23246379","2","3"
"28559278","3","4"
"21652625","3","4"
"16532029","1","2"
"17686993","1","2"
"16300740","1","2"
"23408431","3","4"
"25701873","5","6"
"17376779","1","2"
"23455478","7","8"
"24067371","2","3"
"26323689","3","4"
"15824109","1","2"
"19546888","1","2"
"16954377","1","2"
"24709419","3","4"
"18234089","1","2"
"17420289","4","4"
"21864338","2","3"
"20697732","2","3"
"17156375","1","2"
"21880841","1","2"
"21387310","1","2"
"8413590","1","2"
"17400754","1","2"
"12754272","2","3"
"24089522","3","4"
"19255495","3","4"
"19166927","1","2"
"15131260","1","2"
"26085330","4","5"
"26631746","20","22"
"9642271","1","2"
"19362549","1","2"
"18223681","1","2"
"22269951","1","2"
"18262180","1","2"
"19887378","1","2"
"26819309","3","4"
"21763497","1","2"
"18952287","2","3"
"28982131","8","9"
"20190741","2","3"
"12730221","1","2"
"22195745","2","3"
"21880731","1","2"
"16263084","1","2"
"29844170","1","2"
"21998700","1","2"
"17391059","2","3"
"22640416","1","1"
"22238344","1","2"
"17954973","1","2"
"23029527","1","2"
"20086179","1","2"
"22486777","1","2"
"19822128","3","4"
"16543242","1","2"
"15173587","1","2"
"21035370","3","4"
"22012253","1","2"
"16275333","1","2"
"17130845","1","2"
"21454471","1","2"
"8548803","1","2"
"23932592","5","6"
"27981609","1","2"
"27956576","1","2"
"19208651","1","2"
"21219870","1","2"
"19528490","1","2"
"19962312","1","2"
"22548824","1","2"
"22748208","1","2"
"16436380","1","2"
"21256111","1","2"
"27075359","1","2"
"26931497","2","3"
"18361920","1","2"
"17445799","2","3"
"23836782","1","2"
"15190214","2","3"
"22456264","1","1"
"26197342","3","2"
"11831386","1","2"
"22863753","1","2"
"20181722","1","2"
"16949370","1","2"
"21739721","1","2"
"20843805","1","2"
"26152726","2","2"
"19732752","2","3"
"16733801","1","2"
"22056306","1","2"
"19125419","1","2"
"15509780","1","2"
"23313255","1","2"
"25721664","2","4"
"25542213","3","5"
"25883150","3","5"
"29198712","2","4"
"25593308","3","5"
"23213400","5","5"
"21226479","1","2"
"23387299","8","7"
"23677995","2","3"
"24298020","5","6"
"26475525","2","4"
"28114281","2","4"
"27641145","2","4"
"29079575","1","2"
"23928698","3","5"
"21068446","4","6"
"23962426","2","4"
"23085759","3","4"
"23370391","3","5"
"25043012","2","4"
"19158078","3","5"
"25778398","3","5"
"23912711","2","3"
"16368182","1","2"
"19139399","1","2"
"12856330","1","2"
"21326863","1","2"
"18523162","1","2"
"25423367","8","6"
"24412650","11","7"
"18042550","1","2"
"22683601","2","3"
"21728993","1","2"
"22493480","1","2"
"21832073","1","2"
"21495674","1","2"
"22751928","1","2"
"20856938","1","2"
"21858081","1","2"
"19799611","1","2"
"19004523","1","2"
"26506308","3","4"
"19305426","1","2"
"19602593","1","2"
"19703417","1","2"
"10896669","2","3"
"18445495","1","2"
"25605758","1","2"
"27314038","1","2"
"14612418","1","2"
"18354483","2","3"
"8660300","1","1"
"16310047","1","2"
"21945933","1","2"
"22113269","2","3"
"21247889","1","2"
"16055502","1","2"
"23382880","1","2"
"21152103","1","2"
"23455607","3","3"
"24693865","3","4"
"19416853","1","2"
"21357544","3","4"
"21900244","1","2"
"17001072","1","2"
"20215423","1","2"
"8550581","1","2"
"20026645","1","2"
"12072443","1","2"
"20147652","1","2"
"26160177","3","3"
"21695056","2","3"
"24983501","2","3"
"22933573","1","2"
"27236107","1","2"
"23935490","1","2"
"17652093","1","2"
"21673012","1","2"
"21732348","1","2"
"15872089","1","2"
"20964628","1","2"
"23805866","1","2"
"21953454","1","2"
"21678921","1","2"
"10391891","2","3"
"17215868","1","2"
"16867977","1","2"
"22348058","1","2"
"22193721","1","2"
"23001567","2","3"
"21093410","1","2"
"18060868","1","2"
"18037895","1","2"
"17106265","1","2"
"21832154","3","3"
"18565851","1","2"
"26598551","5","4"
"17880999","1","1"
"25043814","3","3"
"20529957","1","2"
"22457825","1","2"
"28122985","2","3"
"15456882","1","2"
"16782705","1","2"
"23805307","2","3"
"24760862","2","3"
"25299066","1","2"
"25453754","3","4"
"19112176","1","2"
"22017874","1","2"
"27846364","2","3"
"21980073","1","2"
"21967197","1","2"
"21308719","1","2"
"8206875","2","3"
"24639526","199","198"
"19934218","1","2"
"10397770","2","2"
"21896644","1","2"
"16467847","1","2"
"21304933","1","2"
"26527736","2","3"
"27437069","29","30"
"22619169","1","2"
"22961547","1","2"
"23394946","5","7"
"15378006","2","3"
"23395608","1","2"
"26471122","40","41"
"25543063","2","3"
"22960633","4","4"
"22413019","1","2"
"22317921","1","2"
"23063127","10","11"
"19439498","2","2"
"22522702","2","2"
"22622417","3","3"
"21257711","1","2"
"22677168","25","26"
"21874239","28","29"
"23263556","1","2"
"23059983","1","1"
"21278420","1","2"
"22240165","3","4"
"23123160","2","3"
"18948384","4","5"
"23455152","3","3"
"19073914","1","1"
"22971756","1","2"
"22909821","1","2"
"24234454","1","2"
"27594683","3","3"
"22261717","2","3"
"23362268","11","12"
"22751141","1","2"
"23001711","1","2"
"23912080","3","4"
"21725354","2","3"
"23169578","3","4"
"22922463","2","3"
"23042150","2","3"
"23910567","3","4"
"23027862","12","13"
"8995352","1","1"
"24931372","1","1"
"19651618","1","1"
"23455154","6","6"
"24072822","3","5"
"23463101","1","2"
"23582325","2","2"
"23178117","1","2"
"22613832","8","8"
"22909819","3","4"
"19698782","4","4"
"18219391","1","2"
"24076405","2","2"
"25959673","4","5"
"23878394","2","3"
"23082202","3","3"
"22940691","5","6"
"21893193","1","2"
"20816094","3","3"
"21135508","2","2"
"24021646","1","2"
"26317901","7","5"
"26188084","4","4"
"21849455","2","3"
"23603392","3","3"
"28325877","11","12"
"23085987","1","2"
"23089177","3","2"
"17823614","1","1"
"23449449","2","3"
"21723285","2","2"
"17047026","1","1"
"19635168","1","2"
"23101630","1","2"
"21685886","2","2"
"23178883","2","3"
"22775292","1","1"
"21850687","1","2"
"24459295","1","2"
"23399914","1","2"
"28755476","1","2"
"23245942","3","4"
"23217706","3","4"
"22982864","1","2"
"20345904","3","4"
"18307271","4","5"
"27371829","1","2"
"22805525","2","3"
"22905162","1","2"
"23375636","1","2"
"21054786","1","1"
"22684010","1","2"
"22293200","1","2"
"20236936","1","2"
"17707375","1","2"
"26655721","6","7"
"15734736","1","2"
"23772036","4","5"
"23624078","2","3"
"22265972","1","1"
"23001861","1","2"
"19114595","1","2"
"30104380","4","5"
"23124878","1","2"
"17517653","8","9"
"22832517","1","2"
"23576762","4","4"
"23453970","3","3"
"24641320","4","5"
"25313067","1","2"
"26435498","3","4"
"23665031","2","3"
"17620407","1","2"
"22982862","1","2"
"22939626","1","2"
"23023393","1","2"
"16266891","1","2"
"21795691","1","2"
"17148597","1","2"
"23441852","2","3"
"22349698","1","2"
"22913484","1","1"
"27713156","2","3"
"19228691","2","3"
"24021649","1","2"
"18086185","1","1"
"25150861","13","14"
"17881003","1","1"
"23523103","1","2"
"23023391","1","2"
"23232809","1","2"
"22296769","1","2"
"20075866","1","2"
"22365962","1","2"
"20969868","1","2"
"11434923","1","1"
"23352416","1","2"
"12473693","1","2"
"20940394","1","2"
"15158464","2","3"
"23410974","1","2"
"21725362","1","2"
"23068607","6","6"
"22921587","2","3"
"21706053","1","2"
"23573258","1","2"
"25250572","1","2"
"20950273","1","2"
"23741361","24","25"
"21915095","6","7"
"23159851","2","3"
"23437331","3","3"
"21931644","3","3"
"23629654","3","4"
"23431407","6","7"
"21914794","6","7"
"20947505","8","7"
"23151878","88","89"
"27026398","1","2"
"22388932","5","6"
"22713874","1","2"
"23063713","2","3"
"16959795","1","2"
"15611116","9","10"
"20457914","4","5"
"19294699","15","16"
"15963787","6","4"
"23128241","5","6"
"23818111","1","2"
"23820376","2","3"
"23190606","14","15"
"17192267","1","2"
"23168492","1","2"
"28380382","688","684"
"22298428","3","4"
"14729983","5","5"
"23846693","4","5"
"16951145","3","3"
"20530237","1","2"
"23465077","3","3"
"22948227","3","4"
"23142642","29","29"
"23434281","8","9"
"23818606","2","3"
"22952906","3","4"
"19204086","4","4"
"11551964","4","5"
"16636667","3","4"
"16417524","1","2"
"23693014","1","2"
"17255364","73","73"
"12202484","18","19"
"23833190","1","2"
"23756651","1","2"
"25825523","4","4"
"19398558","1","2"
"23563314","1","2"
"23776175","7","8"
"12565831","8","9"
"22899714","3","4"
"16265664","1","2"
"21103663","77","77"
"23864651","37","38"
"28597972","32","33"
"20932473","5","6"
"22991139","3","4"
"23181366","25","26"
"22666465","1","2"
"22749909","1","2"
"29298432","147","148"
"17947705","3","4"
"23475958","2","3"
"23274085","6","5"
"25040165","5","5"
"27337507","1","2"
"23645206","2","2"
"23901248","2","3"
"14517288","2","3"
"23828567","1","2"
"19747912","1","2"
"16364312","1","2"
"19153595","2","3"
"20557936","2","3"
"25737280","250","251"
"16440001","2","3"
"20086103","1","2"
"21310943","1","2"
"28388044","1","2"
"16432186","3","3"
"23220010","1","2"
"8805302","1","2"
"23892723","3","4"
"23044042","2","3"
"23241409","1","2"
"22675025","1","2"
"23624058","1","2"
"22969086","5","5"
"22768177","4","5"
"9230816","4","4"
"16880273","2","3"
"23362280","5","5"
"23213260","1","2"
"23933751","3","3"
"22907436","3","4"
"29187402","3","4"
"23756845","1","2"
"17276978","1","2"
"16624538","4","5"
"21740303","2","3"
"23335559","2","3"
"23932902","2","3"
"19023134","1","2"
"15896703","3","4"
"17194709","6","5"
"22904065","39","40"
"23253940","2","3"
"15710329","2","3"
"23479728","5","5"
"12571239","1","2"
"21816939","2","3"
"10198260","3","4"
"20937905","11","10"
"20797700","9","10"
"12070119","1","2"
"23799152","1","2"
"19864458","4","5"
